,company,date
6371,AZEK,2021-11-18
6372,AZEK,2022-02-03
6373,AZEK,2022-05-10
6374,AZEK,2022-08-06
6375,B,2009-02-19
6376,B,2009-10-30
6377,B,2012-07-27
6378,B,2012-10-26
6379,B,2013-02-22
6380,B,2013-04-26
6381,B,2013-07-26
6382,B,2013-10-25
6383,B,2014-02-21
6384,B,2014-04-25
6385,B,2014-07-25
6386,B,2014-10-24
6387,B,2015-02-20
6388,B,2015-04-24
6389,B,2015-07-24
6390,B,2015-10-23
6391,B,2016-02-19
6392,B,2016-04-26
6393,B,2016-10-28
6394,B,2017-02-17
6395,B,2017-04-28
6396,B,2017-07-28
6397,B,2017-10-27
6398,B,2018-04-27
6399,B,2018-07-27
6400,B,2018-10-26
6401,B,2019-02-22
6402,B,2019-04-26
6403,B,2019-07-26
6404,B,2019-10-25
6405,B,2020-02-21
6406,B,2020-04-24
6407,B,2021-02-19
6408,B,2021-04-30
6409,B,2021-07-30
6410,B,2021-10-29
6411,B,2022-02-18
6412,B,2022-04-29
6413,B,2022-07-29
6414,B,2022-10-28
6415,BA,2006-04-26
6416,BA,2006-07-26
6417,BA,2006-10-25
6418,BA,2007-01-31
6419,BA,2007-04-25
6420,BA,2007-07-25
6421,BA,2007-10-25
6422,BA,2008-01-30
6423,BA,2008-04-23
6424,BA,2008-07-23
6425,BA,2008-10-22
6426,BA,2009-01-28
6427,BA,2009-04-22
6428,BA,2009-07-22
6429,BA,2009-10-21
6430,BA,2010-01-27
6431,BA,2010-07-29
6432,BA,2011-01-26
6433,BA,2011-04-28
6434,BA,2011-07-27
6435,BA,2011-10-26
6436,BA,2012-01-25
6437,BA,2012-04-25
6438,BA,2012-07-25
6439,BA,2012-10-24
6440,BA,2013-01-30
6441,BA,2013-04-24
6442,BA,2013-07-24
6443,BA,2013-10-23
6444,BA,2014-01-29
6445,BA,2014-04-23
6446,BA,2014-07-23
6447,BA,2014-10-22
6448,BA,2015-01-28
6449,BA,2015-04-22
6450,BA,2015-07-22
6451,BA,2015-10-21
6452,BA,2016-01-27
6453,BA,2016-04-27
6454,BA,2016-07-27
6455,BA,2016-10-26
6456,BA,2017-01-26
6457,BA,2017-04-26
6458,BA,2017-07-26
6459,BA,2017-10-25
6460,BA,2018-01-31
6461,BA,2018-04-25
6462,BA,2018-07-25
6463,BA,2018-10-24
6464,BA,2019-01-30
6465,BA,2019-04-24
6466,BA,2019-07-24
6467,BA,2019-10-23
6468,BA,2020-01-29
6469,BA,2020-04-29
6470,BA,2020-07-29
6471,BA,2020-10-28
6472,BA,2021-01-27
6473,BA,2021-04-28
6474,BA,2021-07-28
6475,BA,2021-10-27
6476,BA,2022-07-27
6477,BA,2022-10-26
6478,BCC,2013-04-22
6479,BCC,2013-07-23
6480,BCC,2013-10-21
6481,BCC,2014-02-21
6482,BCC,2014-04-24
6483,BCC,2014-07-24
6484,BCC,2014-10-23
6485,BCC,2015-02-19
6486,BCC,2015-04-24
6487,BCC,2015-07-23
6488,BCC,2015-10-22
6489,BCC,2016-02-18
6490,BCC,2016-05-03
6491,BCC,2016-07-31
6492,BCC,2016-10-24
6493,BCC,2017-02-24
6494,BCC,2017-05-03
6495,BCC,2017-07-29
6496,BCC,2017-10-31
6497,BCC,2018-02-26
6498,BCC,2018-05-05
6499,BCC,2018-08-06
6500,BCC,2018-11-11
6501,BCC,2019-02-26
6502,BCC,2019-05-07
6503,BCC,2019-08-05
6504,BCC,2019-11-08
6505,BCC,2020-02-25
6506,BCC,2020-05-09
6507,BCC,2021-02-23
6508,BCC,2021-05-07
6509,BCC,2021-08-04
6510,BCC,2021-11-02
6511,BCC,2022-02-23
6512,BCC,2022-05-06
6513,BCC,2022-08-02
6514,BCC,2022-11-01
6515,BE,2008-06-03
6516,BE,2008-08-12
6517,BE,2018-11-06
6518,BE,2019-02-06
6519,BE,2019-05-07
6520,BE,2019-08-13
6521,BE,2019-11-08
6522,BE,2020-03-17
6523,BE,2020-07-29
6524,BE,2021-08-04
6525,BE,2021-11-05
6526,BE,2022-02-10
6527,BE,2022-05-05
6528,BE,2022-08-09
6529,BE,2022-11-03
6530,BECN,2013-02-08
6531,BECN,2013-05-10
6532,BECN,2013-08-09
6533,BECN,2013-11-26
6534,BECN,2014-02-07
6535,BECN,2014-05-09
6536,BECN,2014-08-08
6537,BECN,2014-11-25
6538,BECN,2015-02-06
6539,BECN,2015-05-08
6540,BECN,2015-08-06
6541,BECN,2015-11-24
6542,BECN,2016-02-05
6543,BECN,2016-05-03
6544,BECN,2016-08-03
6545,BECN,2016-11-22
6546,BECN,2017-02-03
6547,BECN,2017-05-05
6548,BECN,2017-08-03
6549,BECN,2017-11-21
6550,BECN,2018-02-09
6551,BECN,2018-05-09
6552,BECN,2018-08-08
6553,BECN,2018-11-20
6554,BECN,2019-02-08
6555,BECN,2019-05-08
6556,BECN,2019-08-10
6557,BECN,2019-11-26
6558,BECN,2020-02-04
6559,BECN,2020-05-10
6560,BECN,2020-08-09
6561,BECN,2020-11-19
6562,BECN,2021-02-08
6563,BECN,2021-05-09
6564,BECN,2021-08-08
6565,BECN,2021-11-18
6566,BECN,2022-05-07
6567,BECN,2022-08-06
6568,BECN,2022-11-05
6569,BLDR,2012-10-19
6570,BLDR,2013-02-22
6571,BLDR,2013-04-26
6572,BLDR,2013-07-26
6573,BLDR,2013-10-25
6574,BLDR,2014-02-21
6575,BLDR,2014-04-25
6576,BLDR,2014-07-25
6577,BLDR,2014-10-24
6578,BLDR,2015-02-20
6579,BLDR,2015-04-24
6580,BLDR,2015-07-24
6581,BLDR,2015-11-06
6582,BLDR,2016-03-04
6583,BLDR,2016-05-06
6584,BLDR,2016-08-06
6585,BLDR,2016-11-04
6586,BLDR,2017-03-01
6587,BLDR,2017-05-09
6588,BLDR,2017-08-04
6589,BLDR,2017-11-09
6590,BLDR,2018-03-01
6591,BLDR,2018-05-10
6592,BLDR,2018-08-08
6593,BLDR,2018-11-02
6594,BLDR,2019-03-01
6595,BLDR,2019-05-03
6596,BLDR,2019-08-05
6597,BLDR,2019-11-03
6598,BLDR,2020-02-21
6599,BLDR,2020-05-01
6600,BLDR,2020-07-31
6601,BLDR,2020-10-30
6602,BLDR,2021-02-26
6603,BLDR,2021-05-09
6604,BLDR,2021-08-07
6605,BLDR,2021-11-04
6606,BLDR,2022-03-01
6607,BLDR,2022-05-10
6608,BLDR,2022-08-01
6609,BLDR,2022-11-08
6610,BWXT,2011-08-09
6611,BWXT,2011-11-08
6612,BWXT,2012-03-01
6613,BWXT,2012-05-10
6614,BWXT,2012-08-08
6615,BWXT,2012-11-08
6616,BWXT,2013-02-28
6617,BWXT,2013-05-08
6618,BWXT,2013-08-08
6619,BWXT,2013-11-13
6620,BWXT,2014-02-27
6621,BWXT,2014-05-13
6622,BWXT,2014-08-07
6623,BWXT,2014-11-06
6624,BWXT,2015-02-26
6625,BWXT,2015-08-06
6626,BWXT,2016-02-27
6627,BWXT,2016-05-03
6628,BWXT,2016-08-09
6629,BWXT,2016-11-01
6630,BWXT,2017-02-28
6631,BWXT,2017-05-02
6632,BWXT,2017-08-11
6633,BWXT,2017-11-09
6634,BWXT,2018-02-28
6635,BWXT,2018-05-07
6636,BWXT,2018-08-07
6637,BWXT,2018-11-07
6638,BWXT,2019-02-26
6639,BWXT,2019-05-05
6640,BWXT,2019-08-06
6641,BWXT,2019-11-05
6642,BWXT,2020-02-25
6643,BWXT,2020-05-06
6644,BWXT,2021-02-23
6645,BWXT,2021-05-04
6646,BWXT,2021-08-02
6647,BWXT,2021-11-01
6648,BWXT,2022-02-22
6649,BWXT,2022-05-09
6650,BWXT,2022-08-08
6651,BWXT,2022-11-07
6652,CARR,2020-05-08
6653,CARR,2020-07-30
6654,CARR,2020-10-29
6655,CARR,2021-02-09
6656,CARR,2021-04-29
6657,CARR,2021-07-29
6658,CARR,2021-10-28
6659,CARR,2022-02-08
6660,CARR,2022-04-28
6661,CARR,2022-07-28
6662,CARR,2022-10-27
6663,CAT,2007-04-20
6664,CAT,2007-07-20
6665,CAT,2007-10-19
6666,CAT,2008-01-25
6667,CAT,2008-04-18
6668,CAT,2008-07-22
6669,CAT,2008-10-21
6670,CAT,2009-01-26
6671,CAT,2009-04-21
6672,CAT,2009-07-21
6673,CAT,2009-10-20
6674,CAT,2010-01-27
6675,CAT,2010-04-26
6676,CAT,2010-07-23
6677,CAT,2010-10-22
6678,CAT,2011-02-11
6679,CAT,2011-04-30
6680,CAT,2011-07-22
6681,CAT,2011-10-24
6682,CAT,2012-01-26
6683,CAT,2012-04-25
6684,CAT,2012-07-25
6685,CAT,2012-10-22
6686,CAT,2013-01-28
6687,CAT,2013-04-22
6688,CAT,2013-07-24
6689,CAT,2013-10-23
6690,CAT,2014-01-27
6691,CAT,2014-04-24
6692,CAT,2014-07-24
6693,CAT,2014-10-23
6694,CAT,2015-01-27
6695,CAT,2015-04-23
6696,CAT,2015-07-23
6697,CAT,2015-10-22
6698,CAT,2016-01-28
6699,CAT,2016-04-22
6700,CAT,2016-07-26
6701,CAT,2016-10-25
6702,CAT,2017-01-26
6703,CAT,2017-04-26
6704,CAT,2017-07-25
6705,CAT,2017-10-24
6706,CAT,2018-01-25
6707,CAT,2018-04-24
6708,CAT,2018-07-30
6709,CAT,2018-10-23
6710,CAT,2019-01-28
6711,CAT,2019-04-24
6712,CAT,2019-07-24
6713,CAT,2019-10-23
6714,CAT,2020-01-31
6715,CAT,2020-04-28
6716,CAT,2020-07-31
6717,CAT,2020-10-27
6718,CAT,2021-01-29
6719,CAT,2021-04-29
6720,CAT,2021-07-30
6721,CAT,2021-10-28
6722,CAT,2022-01-28
6723,CAT,2022-04-28
6724,CAT,2022-08-02
6725,CAT,2022-10-27
6726,CHPT,2021-06-03
6727,CHPT,2021-09-01
6728,CHPT,2021-12-08
6729,CHPT,2022-03-02
6730,CHPT,2022-05-31
6731,CHPT,2022-08-30
6732,CMI,2008-02-01
6733,CMI,2008-04-30
6734,CMI,2008-07-31
6735,CMI,2008-10-31
6736,CMI,2009-02-03
6737,CMI,2009-05-01
6738,CMI,2009-07-30
6739,CMI,2009-10-30
6740,CMI,2010-02-02
6741,CMI,2010-04-27
6742,CMI,2010-07-27
6743,CMI,2010-10-26
6744,CMI,2011-02-02
6745,CMI,2011-04-29
6746,CMI,2011-07-26
6747,CMI,2011-10-25
6748,CMI,2012-02-02
6749,CMI,2012-05-01
6750,CMI,2012-07-31
6751,CMI,2012-10-31
6752,CMI,2013-02-06
6753,CMI,2013-04-30
6754,CMI,2013-07-30
6755,CMI,2013-10-29
6756,CMI,2014-02-06
6757,CMI,2014-04-29
6758,CMI,2014-07-28
6759,CMI,2014-10-28
6760,CMI,2015-02-05
6761,CMI,2015-04-28
6762,CMI,2015-07-28
6763,CMI,2015-10-28
6764,CMI,2016-02-04
6765,CMI,2016-05-03
6766,CMI,2016-08-02
6767,CMI,2016-11-01
6768,CMI,2017-02-09
6769,CMI,2017-05-02
6770,CMI,2017-08-01
6771,CMI,2017-10-31
6772,CMI,2018-02-07
6773,CMI,2018-05-01
6774,CMI,2018-07-31
6775,CMI,2018-10-30
6776,CMI,2019-02-06
6777,CMI,2019-04-30
6778,CMI,2019-07-30
6779,CMI,2019-10-29
6780,CMI,2020-02-04
6781,CMI,2020-04-28
6782,CMI,2020-07-28
6783,CMI,2020-10-27
6784,CMI,2021-02-04
6785,CMI,2021-05-04
6786,CMI,2021-08-03
6787,CMI,2021-11-02
6788,CMI,2022-02-03
6789,CMI,2022-05-03
6790,CMI,2022-08-02
6791,CMI,2022-11-03
6792,CNHI,2014-08-03
6793,CNHI,2014-10-31
6794,CNHI,2015-01-29
6795,CNHI,2015-05-02
6796,CNHI,2015-07-29
6797,CNHI,2015-10-29
6798,CNHI,2016-01-29
6799,CNHI,2016-04-29
6800,CNHI,2016-07-26
6801,CNHI,2016-10-31
6802,CNHI,2017-01-31
6803,CNHI,2017-04-28
6804,CNHI,2017-07-26
6805,CNHI,2017-10-31
6806,CNHI,2018-01-30
6807,CNHI,2018-04-27
6808,CNHI,2018-07-26
6809,CNHI,2018-11-08
6810,CNHI,2019-02-07
6811,CNHI,2019-05-07
6812,CNHI,2019-08-01
6813,CNHI,2019-11-06
6814,CNHI,2020-02-07
6815,CNHI,2020-05-07
6816,CNHI,2021-02-03
6817,CNHI,2021-05-05
6818,CNHI,2021-07-30
6819,CNHI,2021-11-04
6820,CNHI,2022-02-08
6821,CNHI,2022-05-03
6822,CNHI,2022-07-29
6823,CNHI,2022-11-08
6824,CNM,2021-09-15
6825,CNM,2021-12-07
6826,CNM,2022-03-30
6827,CNM,2022-06-14
6828,CNM,2022-09-13
6829,CR,2008-01-29
6830,CR,2010-01-26
6831,CR,2011-07-26
6832,CR,2011-10-25
6833,CR,2012-01-24
6834,CR,2012-04-24
6835,CR,2012-07-24
6836,CR,2012-10-23
6837,CR,2013-01-29
6838,CR,2013-04-23
6839,CR,2013-07-23
6840,CR,2013-10-29
6841,CR,2014-01-28
6842,CR,2014-04-29
6843,CR,2014-07-29
6844,CR,2014-10-29
6845,CR,2015-01-27
6846,CR,2015-04-28
6847,CR,2015-07-28
6848,CR,2015-10-27
6849,CR,2016-01-26
6850,CR,2016-04-27
6851,CR,2016-07-26
6852,CR,2016-10-25
6853,CR,2017-01-31
6854,CR,2017-04-25
6855,CR,2017-07-25
6856,CR,2017-10-24
6857,CR,2018-01-30
6858,CR,2018-04-24
6859,CR,2018-07-24
6860,CR,2018-10-23
6861,CR,2019-01-30
6862,CR,2019-04-30
6863,CR,2019-07-23
6864,CR,2019-10-30
6865,CR,2020-01-28
6866,CR,2020-04-28
6867,CR,2021-01-26
6868,CR,2021-05-08
6869,CR,2021-07-27
6870,CR,2021-10-26
6871,CR,2022-01-25
6872,CR,2022-04-26
6873,CR,2022-07-26
6874,CR,2022-10-25
6875,CSL,2008-02-11
6876,CSL,2011-07-26
6877,CSL,2011-10-25
6878,CSL,2012-02-02
6879,CSL,2012-04-24
6880,CSL,2012-07-24
6881,CSL,2012-10-23
6882,CSL,2013-02-08
6883,CSL,2013-04-24
6884,CSL,2013-07-23
6885,CSL,2013-10-22
6886,CSL,2014-02-06
6887,CSL,2014-04-22
6888,CSL,2014-07-22
6889,CSL,2014-10-21
6890,CSL,2015-02-05
6891,CSL,2015-04-23
6892,CSL,2015-07-23
6893,CSL,2015-10-21
6894,CSL,2016-02-04
6895,CSL,2016-04-27
6896,CSL,2016-07-26
6897,CSL,2016-10-26
6898,CSL,2017-02-10
6899,CSL,2017-04-28
6900,CSL,2017-07-26
6901,CSL,2017-10-25
6902,CSL,2018-02-09
6903,CSL,2018-04-25
6904,CSL,2018-07-25
6905,CSL,2018-10-24
6906,CSL,2019-02-08
6907,CSL,2019-04-24
6908,CSL,2019-07-24
6909,CSL,2019-10-23
6910,CSL,2020-02-07
6911,CSL,2020-04-22
6912,CSL,2020-07-22
6913,CSL,2020-10-21
6914,CSL,2021-02-04
6915,CSL,2021-04-22
6916,CSL,2021-07-22
6917,CSL,2021-10-21
6918,CSL,2022-02-10
6919,CSL,2022-04-28
6920,CSL,2022-07-27
6921,CSL,2022-10-27
6922,CSWI,2016-06-09
6923,CSWI,2017-02-13
6924,CSWI,2017-06-14
6925,CSWI,2017-08-09
6926,CSWI,2017-11-08
6927,CSWI,2018-02-09
6928,CSWI,2018-05-30
6929,CSWI,2018-08-01
6930,CSWI,2018-11-11
6931,CSWI,2019-02-05
6932,CSWI,2019-05-22
6933,CSWI,2019-08-11
6934,CSWI,2019-11-09
6935,CSWI,2020-02-04
6936,CSWI,2020-05-20
6937,CSWI,2021-02-05
6938,CSWI,2021-05-20
6939,CSWI,2021-08-07
6940,CSWI,2021-11-06
6941,CSWI,2022-02-03
6942,CSWI,2022-05-18
6943,CSWI,2022-08-05
6944,CSWI,2022-11-05
6945,CW,2009-02-18
6946,CW,2013-02-21
6947,CW,2013-05-02
6948,CW,2013-08-01
6949,CW,2013-10-31
6950,CW,2014-02-20
6951,CW,2014-05-03
6952,CW,2014-07-31
6953,CW,2014-10-30
6954,CW,2015-02-19
6955,CW,2015-05-03
6956,CW,2015-07-30
6957,CW,2015-10-29
6958,CW,2016-02-26
6959,CW,2016-05-05
6960,CW,2016-08-01
6961,CW,2016-10-27
6962,CW,2017-02-16
6963,CW,2017-05-04
6964,CW,2017-07-27
6965,CW,2017-10-27
6966,CW,2018-02-22
6967,CW,2018-05-05
6968,CW,2018-07-26
6969,CW,2018-10-31
6970,CW,2019-02-27
6971,CW,2019-05-10
6972,CW,2019-08-04
6973,CW,2019-11-01
6974,CW,2020-02-29
6975,CW,2020-05-08
6976,CW,2020-08-08
6977,CW,2020-11-01
6978,CW,2021-02-27
6979,CW,2021-05-08
6980,CW,2022-02-27
6981,CW,2022-05-07
6982,CW,2022-08-06
6983,CW,2022-11-05
6984,DCI,2007-09-17
6985,DCI,2007-11-27
6986,DCI,2009-11-19
6987,DCI,2011-08-29
6988,DCI,2011-11-17
6989,DCI,2012-02-22
6990,DCI,2012-05-18
6991,DCI,2012-08-27
6992,DCI,2012-11-21
6993,DCI,2013-02-25
6994,DCI,2013-05-17
6995,DCI,2013-08-27
6996,DCI,2013-11-21
6997,DCI,2014-02-21
6998,DCI,2014-05-20
6999,DCI,2015-02-24
7000,DCI,2015-05-21
7001,DCI,2015-09-01
7002,DCI,2015-11-25
7003,DCI,2016-03-01
7004,DCI,2016-06-02
7005,DCI,2016-09-08
7006,DCI,2016-12-01
7007,DCI,2017-03-01
7008,DCI,2017-06-01
7009,DCI,2017-09-08
7010,DCI,2017-11-30
7011,DCI,2018-03-06
7012,DCI,2018-05-31
7013,DCI,2018-09-06
7014,DCI,2018-12-04
7015,DCI,2019-03-06
7016,DCI,2019-06-04
7017,DCI,2019-09-05
7018,DCI,2019-12-03
7019,DCI,2020-03-05
7020,DCI,2020-06-02
7021,DCI,2020-09-03
7022,DCI,2020-12-03
7023,DCI,2021-02-26
7024,DCI,2021-06-02
7025,DCI,2021-09-02
7026,DCI,2021-12-01
7027,DCI,2022-03-02
7028,DCI,2022-06-01
7029,DCI,2022-08-31
7030,DE,2007-08-15
7031,DE,2007-11-21
7032,DE,2008-02-14
7033,DE,2008-05-14
7034,DE,2008-08-13
7035,DE,2008-11-26
7036,DE,2009-02-18
7037,DE,2009-05-20
7038,DE,2009-08-19
7039,DE,2009-11-25
7040,DE,2010-02-17
7041,DE,2010-05-19
7042,DE,2010-08-18
7043,DE,2010-11-24
7044,DE,2011-04-30
7045,DE,2011-06-29
7046,DE,2011-08-17
7047,DE,2011-11-23
7048,DE,2012-02-15
7049,DE,2012-05-16
7050,DE,2012-08-15
7051,DE,2012-11-21
7052,DE,2013-02-13
7053,DE,2013-05-15
7054,DE,2013-08-14
7055,DE,2013-11-20
7056,DE,2014-02-12
7057,DE,2014-05-14
7058,DE,2014-08-13
7059,DE,2014-11-26
7060,DE,2015-02-20
7061,DE,2015-05-22
7062,DE,2015-08-21
7063,DE,2015-11-25
7064,DE,2016-02-19
7065,DE,2016-05-20
7066,DE,2016-08-19
7067,DE,2016-11-23
7068,DE,2017-02-17
7069,DE,2017-05-19
7070,DE,2017-08-18
7071,DE,2017-11-22
7072,DE,2018-02-16
7073,DE,2018-05-18
7074,DE,2018-08-17
7075,DE,2018-11-21
7076,DE,2019-02-15
7077,DE,2019-05-17
7078,DE,2019-08-16
7079,DE,2019-11-27
7080,DE,2020-02-22
7081,DE,2020-05-22
7082,DE,2020-08-21
7083,DE,2020-11-25
7084,DE,2021-02-19
7085,DE,2021-11-24
7086,DE,2022-02-18
7087,DE,2022-05-20
7088,DOV,2008-01-30
7089,DOV,2008-04-23
7090,DOV,2008-07-23
7091,DOV,2008-10-22
7092,DOV,2009-01-28
7093,DOV,2009-04-22
7094,DOV,2009-07-24
7095,DOV,2009-10-23
7096,DOV,2010-01-29
7097,DOV,2010-04-23
7098,DOV,2011-01-28
7099,DOV,2011-04-22
7100,DOV,2011-07-22
7101,DOV,2011-10-21
7102,DOV,2012-01-25
7103,DOV,2012-04-18
7104,DOV,2012-07-18
7105,DOV,2012-10-17
7106,DOV,2013-01-24
7107,DOV,2013-04-17
7108,DOV,2013-07-18
7109,DOV,2013-10-17
7110,DOV,2014-01-30
7111,DOV,2014-04-17
7112,DOV,2014-07-17
7113,DOV,2014-10-16
7114,DOV,2015-01-27
7115,DOV,2015-04-21
7116,DOV,2015-07-21
7117,DOV,2015-10-20
7118,DOV,2016-01-26
7119,DOV,2016-04-21
7120,DOV,2016-07-21
7121,DOV,2016-10-19
7122,DOV,2017-01-26
7123,DOV,2017-04-20
7124,DOV,2017-07-20
7125,DOV,2017-10-19
7126,DOV,2018-01-30
7127,DOV,2018-04-27
7128,DOV,2018-07-19
7129,DOV,2018-10-18
7130,DOV,2019-01-29
7131,DOV,2019-04-18
7132,DOV,2019-07-18
7133,DOV,2019-10-17
7134,DOV,2020-01-30
7135,DOV,2020-04-22
7136,DOV,2020-07-22
7137,DOV,2020-10-20
7138,DOV,2021-01-28
7139,DOV,2021-04-20
7140,DOV,2021-07-20
7141,DOV,2021-10-19
7142,DOV,2022-01-27
7143,DOV,2022-04-21
7144,DOV,2022-07-21
7145,DOV,2022-10-20
7146,DY,2008-11-25
7147,DY,2009-02-25
7148,DY,2009-08-26
7149,DY,2009-11-24
7150,DY,2013-02-27
7151,DY,2013-05-22
7152,DY,2013-08-28
7153,DY,2013-11-26
7154,DY,2014-02-26
7155,DY,2014-08-27
7156,DY,2015-02-25
7157,DY,2015-05-20
7158,DY,2015-08-26
7159,DY,2015-11-24
7160,DY,2016-02-24
7161,DY,2016-05-25
7162,DY,2016-08-24
7163,DY,2016-11-22
7164,DY,2017-05-24
7165,DY,2018-05-22
7166,DY,2018-08-29
7167,DY,2018-11-20
7168,DY,2019-02-27
7169,DY,2019-05-21
7170,DY,2019-08-28
7171,DY,2019-11-26
7172,DY,2020-02-26
7173,DY,2020-05-19
7174,DY,2020-08-26
7175,DY,2020-11-24
7176,DY,2021-03-03
7177,DY,2021-05-25
7178,DY,2021-09-01
7179,DY,2021-11-23
7180,DY,2022-03-02
7181,DY,2022-05-25
7182,DY,2022-08-24
7183,EME,2008-10-23
7184,EME,2009-02-26
7185,EME,2013-02-26
7186,EME,2013-04-25
7187,EME,2013-07-25
7188,EME,2013-10-24
7189,EME,2014-02-25
7190,EME,2014-04-29
7191,EME,2014-07-29
7192,EME,2014-10-28
7193,EME,2015-02-26
7194,EME,2015-05-03
7195,EME,2015-07-30
7196,EME,2015-10-29
7197,EME,2016-02-27
7198,EME,2016-04-28
7199,EME,2016-07-28
7200,EME,2016-10-28
7201,EME,2017-02-23
7202,EME,2017-04-27
7203,EME,2017-07-27
7204,EME,2017-10-29
7205,EME,2018-02-22
7206,EME,2018-04-26
7207,EME,2018-07-26
7208,EME,2018-10-25
7209,EME,2019-02-25
7210,EME,2019-05-01
7211,EME,2019-07-31
7212,EME,2019-10-30
7213,EME,2020-03-01
7214,EME,2020-08-03
7215,EME,2021-02-27
7216,EME,2021-05-01
7217,EME,2021-07-31
7218,EME,2021-10-28
7219,EME,2022-02-26
7220,EME,2022-10-27
7221,EMR,2008-02-06
7222,EMR,2008-05-06
7223,EMR,2008-08-05
7224,EMR,2008-11-04
7225,EMR,2009-02-04
7226,EMR,2009-05-06
7227,EMR,2009-08-05
7228,EMR,2009-11-04
7229,EMR,2010-02-02
7230,EMR,2010-05-05
7231,EMR,2010-08-04
7232,EMR,2010-11-02
7233,EMR,2011-02-02
7234,EMR,2011-05-04
7235,EMR,2011-08-02
7236,EMR,2011-11-02
7237,EMR,2012-02-08
7238,EMR,2012-05-02
7239,EMR,2012-08-07
7240,EMR,2012-11-07
7241,EMR,2013-02-05
7242,EMR,2013-05-07
7243,EMR,2013-08-06
7244,EMR,2013-11-06
7245,EMR,2014-02-05
7246,EMR,2014-05-07
7247,EMR,2014-08-06
7248,EMR,2014-11-05
7249,EMR,2015-02-04
7250,EMR,2015-05-05
7251,EMR,2015-08-04
7252,EMR,2015-11-03
7253,EMR,2016-02-03
7254,EMR,2016-05-04
7255,EMR,2016-08-02
7256,EMR,2016-11-01
7257,EMR,2017-02-08
7258,EMR,2017-05-03
7259,EMR,2017-08-02
7260,EMR,2017-11-08
7261,EMR,2018-02-07
7262,EMR,2018-05-02
7263,EMR,2018-08-07
7264,EMR,2018-11-07
7265,EMR,2019-02-06
7266,EMR,2019-05-07
7267,EMR,2019-08-06
7268,EMR,2019-11-06
7269,EMR,2020-02-04
7270,EMR,2020-04-22
7271,EMR,2020-08-04
7272,EMR,2020-11-03
7273,EMR,2021-02-03
7274,EMR,2021-05-05
7275,EMR,2021-08-04
7276,EMR,2021-11-03
7277,EMR,2022-02-02
7278,EMR,2022-05-04
7279,EMR,2022-08-09
7280,EMR,2022-11-02
7281,ENS,2012-08-10
7282,ENS,2012-11-06
7283,ENS,2013-02-07
7284,ENS,2013-05-29
7285,ENS,2013-08-08
7286,ENS,2013-11-07
7287,ENS,2014-02-06
7288,ENS,2014-05-29
7289,ENS,2014-08-07
7290,ENS,2014-11-07
7291,ENS,2015-02-05
7292,ENS,2015-05-28
7293,ENS,2015-08-06
7294,ENS,2015-11-04
7295,ENS,2016-01-29
7296,ENS,2016-06-01
7297,ENS,2016-08-11
7298,ENS,2016-11-10
7299,ENS,2017-02-09
7300,ENS,2017-05-31
7301,ENS,2017-08-10
7302,ENS,2017-11-09
7303,ENS,2018-02-08
7304,ENS,2018-05-31
7305,ENS,2018-08-09
7306,ENS,2018-11-08
7307,ENS,2019-02-07
7308,ENS,2019-05-30
7309,ENS,2019-08-12
7310,ENS,2019-11-08
7311,ENS,2020-02-06
7312,ENS,2020-06-02
7313,ENS,2020-08-13
7314,ENS,2020-11-12
7315,ENS,2021-02-11
7316,ENS,2021-05-27
7317,ENS,2021-08-12
7318,ENS,2021-11-11
7319,ENS,2022-02-10
7320,ENS,2022-05-26
7321,ENS,2022-08-11
7322,ENS,2022-11-10
7323,ENVX,2021-08-10
7324,ENVX,2021-11-08
7325,ENVX,2022-03-03
7326,ENVX,2022-05-11
7327,ENVX,2022-08-10
7328,ENVX,2022-11-01
7329,ESE,2009-02-06
7330,ESE,2009-05-06
7331,ESE,2009-08-05
7332,ESE,2013-05-08
7333,ESE,2013-11-11
7334,ESE,2014-02-07
7335,ESE,2014-08-07
7336,ESE,2014-11-14
7337,ESE,2015-02-10
7338,ESE,2015-05-09
7339,ESE,2015-08-11
7340,ESE,2015-11-13
7341,ESE,2016-02-10
7342,ESE,2016-05-04
7343,ESE,2016-08-03
7344,ESE,2016-11-15
7345,ESE,2017-02-08
7346,ESE,2017-11-15
7347,ESE,2018-02-07
7348,ESE,2018-05-13
7349,ESE,2018-08-11
7350,ESE,2018-11-16
7351,ESE,2019-02-10
7352,ESE,2019-05-09
7353,ESE,2019-08-10
7354,ESE,2019-11-20
7355,ESE,2020-02-05
7356,ESE,2020-05-13
7357,ESE,2020-08-11
7358,ESE,2020-11-19
7359,ESE,2021-08-09
7360,ESE,2021-11-18
7361,ESE,2022-02-08
7362,ESE,2022-05-09
7363,ESE,2022-08-08
7364,ETN,2007-07-16
7365,ETN,2007-10-15
7366,ETN,2008-01-25
7367,ETN,2008-04-24
7368,ETN,2008-07-24
7369,ETN,2008-10-23
7370,ETN,2009-01-28
7371,ETN,2009-04-24
7372,ETN,2009-07-23
7373,ETN,2009-10-22
7374,ETN,2010-01-27
7375,ETN,2010-04-22
7376,ETN,2010-07-21
7377,ETN,2010-10-20
7378,ETN,2011-01-27
7379,ETN,2011-06-29
7380,ETN,2011-07-25
7381,ETN,2011-10-24
7382,ETN,2012-01-26
7383,ETN,2012-05-02
7384,ETN,2012-07-23
7385,ETN,2012-10-31
